,title,description,title_label,description_label
306,광주 시내버스   운행 보장   일 파업 대비  비상수송 대책  가동,한편  광주 시내버스 노조는 임금   인상과  정년 연장 세에서  세 을 요구 중이다  사측은 지난해 수준 동결을 고수하고 있다  파업 여부는 조합원 찬반투표와 지방노동위원회 조정 결과에 따라 최종 결정될 예정이다  ,0,0
307,광주광역시  시내버스 파업대비 비상수송대책 마련,노조는 임금   인상   정년   세에서  세로  연장  등을 요구하고 있는 반면 사측은 지난해 수준 동결 입장이다  서울  인천  부산 등 타 시도의 쟁점인 통상임금 관련해서는 광주의 경우  년 상여금 등이 통상임금에  ,0,0
308,고려대 동탄병원  진료부터 케어까지 망라 ,또한 고대안암과 구로  안산병원의 인력을 할당하고  정년 교수 영입과  정년 연장  제도를 활용할 계획도 시사했다  한편 고려대의료원은 고대안암  구로  안산병원을 비롯해 정릉과 청담에 연구갬퍼스를 보유하고  ,0,0
309,대구 시내버스  전국 총파업 속  정상 운행 노사 협상은 평행선,파업이 현실화되면 지역 교통상황에 미치는 영향이 적지 않을 전망이다 현재 시내버스 업계는 임금인상과  정년연장  문제를 두고 극명한 입장차를 보인다  노조는 평균 시급 만 천 원    인상   정년 연장 세 세  ,0,1
310,광주시  시내버스 파업대비  비상수송대책  마련,노조는 임금   인상   정년   세에서  세로  연장  등을 요구하고 있는 반면 사측은 지난해 수준 동결 입장이다  서울  인천  부산 등 타 시도의 쟁점인 통상임금 관련해서는 광주의 경우  년 상여금 등이 통상임금에  ,0,0
311,광주시  시내버스 파업 대비 비상수송 대책 마련 시민 불편 최소화 총 ,노조는 임금   인상   정년   세에서  세로  연장  등을 요구하고 있는 반면 사측은 지난해 수준 동결 입장이다  서울  인천  부산 등 타 시도의 쟁점인 통상임금 관련해서는 광주의 경우  년 상여금 등이 통상임금에  ,0,0
312,본교섭 들어간 포스코 임단협 올해 초점도  기본급 인상 ,이 자리서 노조는  임금 베이스업   인상  철강 경쟁력 강화 공헌금    자사주  주 지급  정년 연장   의료비 지원 제도 신설과 임금성 항목  가지  단체협약 갱신 항목  가지  단순 문구 변경  가지를 요구  ,1,0
313, 숏폼 민심은 좀 다르던데 사흘만에  만 기록한 이준석,그는  이재명의 대책없는  정년 연장   토론 두 번에 드러난 이재명의 깡통 경제관  등의 영상을 업로드해 지지율 선두를 달리는 이재명 후보를 꾸준히 견제하고 있다 ,0,1
314,광주 시내버스 멈추나 임차버스 투입  출 퇴근 유연근무, 일 조합원 찬반투표 결과와  일 노동쟁의  차 광주지방노동위원회 조정 결과에 따라 결정될 예정이다  노조는 임금   인상   정년   세에서  세로  연장  등을 요구하고 있는 반면 사측은 지난해 수준 동결 입장이다 ,0,0
315,대구시내버스 노조  파업 당분간 미참여 교섭 계속,노조 요구사항은  시급 평균  만 천 원 호봉 기준    인상  정년  만  세에서  세로  연장  등이다  노조 관계자는  남은 교섭을 거치고도 협상이 결렬될 경우 조정 신청과 파업도 검토할 예정 이라고 말했다  ,1,0
316,대구 시내버스 노조  전국 총파업 불참 임단협 교섭은 지속 진행,노조는 임금 평균  만 원    인상과 정년을 만  세에서  세로 연장하는 안을 요구하고 있고  사측은 임금 동결과  정년 연장 이 불가하다는 입장을 유지하고 있다  노조는 추가 교섭 진행 후 결렬 시 파업을 검토할  ,0,0
317,부울경 시내버스 노사 임단협 최종 협상  교섭 결렬 땐 총파업 현실화,울산과 경남을 포함한 전국 버스노조들도 임금인상과  정년연장  등 같은 요구를 내걸고 있어 파업이 현실화할 경우 전국적인 교통 혼란이 예상된다  총파업이 실제로 이뤄지면  년 이후  년 만으로  부산 시내버스  ,1,1
318, 데스크칼럼   어떻게 가 없는 이재명의 언어,이 후보는 사회 쟁점으로 분류되는 의대 정원 확대  차별금지법 도입  주  일제 및  정년연장  도입 등의 사안에 대해서도 명확한 방향성이나 구체적 실행 매뉴얼을 제시하지 않은 채  사회적 합의가 필요하다 는 중의적  ,0,1
319,광주시  시내버스 파업대비 비상수송대책 마련,   일 조합원 찬반투표 결과와  일 노동쟁의  차 광주지방노동위원회 조정 결과에 따라 결정될 예정이다  노조는 임금   인상   정년   세에서  세로  연장  등을 요구하고 있는 반면 사측은 지난해 수준 동결 입장이다 ,0,0
320,서울 시내버스 노사 협상 막판 시동 결렬되면  일부터 파업,여기에 노조는 기본급   인상  그리고 현행 만  세인  정년 의  세  연장  하계 유급휴가 신설  운전직 호봉 상한 상향 등을 요구하고 있다  반면 사측인 서울시버스운송사업조합은 정기 상여금을 기본급에 포함하는 등  ,0,0
321,광주 시내버스 노조   일 파업 예고 시  대책회의,노조는 임금   인상   정년   세에서  세로  연장  등을 요구하고 있는 반면  사측은 지난해 수준 동결 입장이다  서울 인천 부산 등 타 시 도의 쟁점인 통상임금 관련해서는 광주의 경우  년 상여금 등이 통상임금에  ,0,0
322,대구시 공무직  정년 연장   임금 피크  논란 전국 첫 시도에 노사 갈등,전국 최초로 공무직 근로자  정년 연장 에 나선 대구시가 임금피크제 도입을 제안하면서 노조가 강하게 반발하고 있다   일 대구시 등에 따르면 시는 민주노총 공공연대노동조합 대구시공무직지부와 지난달  일과 지난  ,0,0
323,정경자 경기도의원 국회의원 사회복지사 처우개선 간담회서  대선후 남 ,이날 간담회에서는  사회복지사 경력   인정  인건비 가이드라인 준수  정년 연장   경력관리시스템 도입  처우개선비 인상 및 지급대상 확대 등 복지 현장의 목소리를 반영한 다양한 정책 과제가 제안되었다  이는  ,1,0
324, 사흘만  만 조회수 대선 후보들  쇼츠 전쟁 ,그는  이재명의 대책없는  정년 연장   토론 두 번에 드러난 이재명의 깡통 경제관  등의 영상을 업로드해 지지율 선두를 달리는 이재명 후보를 적극 견제하고 있다  또 타 유튜버와의 협업을 통해 상대 후보들과 차별화를  ,0,1
325,시내버스 노조 파업 예고 광주시  비상수송대책 마련,노조는 임금   인상   정년   세  연장  등을 요구하고 있는 반면 사측은 지난해 수준 동결 입장이다  광주 시내버스의 경우 통상임금이 쟁점인 타 시도와 다르게 상여금 등이 이미 통상임금에 반영돼 있어 노사 협상이  ,0,0
326,광주광역시  시내버스 파업대비 비상수송대책 마련,노조는 임금   인상   정년   세에서  세로  연장  등을 요구하고 있는 반면 사측은 지난해 수준 동결 입장이다  서울  인천  부산 등 타 시도의 쟁점인 통상임금 관련해서는 광주의 경우  년 상여금 등이 통상임금에  ,0,0
327,대구 공무직노조   정년 연장  빌미로 임금 삭감 강요 대구시청 규탄,노동자의  정년 연장 을 조건으로 임금 삭감을 강요하고 있다며 강력히 규탄했다  노조는 기자회견에서  대구시는 지난해  월 정년을  세에서  세까지 단계적으로  ,0,0
328,광주시  시내버스 파업대비 비상수송대책 마련,노조는 임금   인상   정년   세에서  세로  연장  등을 요구하고 있는 반면 사측은 지난해 수준 동결 입장이다  서울  인천  부산 등 타 시도의 쟁점인 통상임금 관련해서는 광주의 경우  년 상여금 등이 통상임금에  ,0,0
329,광주시  시내버스 파업 대비  비상수송대책  마련,노조는 임금   인상   정년   세에서  세로  연장  등을 요구하고 있는 반면 사측은 지난해 수준 동결 입장이다  서울 인천 부산 등 타 시도의 쟁점인 통상임금 관련해서는 광주의 경우  년 상여금 등이 통상임금에  ,0,0
330,광주시  시내버스 파업대비 비상수송대책 마련,노조는 임금   인상   정년   세에서  세로  연장  등을 요구하고 있는 반면 사측은 지난해 수준 동결 입장이다  서울  인천  부산 등 타 시도의 쟁점인 통상임금 관련해서는 광주의 경우  년 상여금 등이 통상임금에  ,0,0
331,주 일 노란봉투법 첨예한  노동 이슈 문제는 생산성 ,   정년연장  청년 일자리는   퇴직 후 재고용  노동계 반발 윤석열 정부에서 매듭짓지 못한 고령 근로자 계속고용에 대한 해법을 놓고도 두 후보는 첨예하게 맞선다  이재명 후보는 사회적 합의를 통해 현행  ,0,1
332,대전 급식조리원  쟁의  길어질 듯 석식 멈춘 학교 어쩌나,한편  양측은 지난  일부터 당직실무원  정년   세  연장  조리원 배치기준  명으로 하향  조리공정 간소화 및 노동강도 완화  상시근무자 자율연수  일 보장  방학중 비근무자 상시직 전환  직종별 고유업무 외 업무지시  ,0,0
333,  관세에  일제  도입까지  올해   임단협  역대급  예고,올해 현대차 노조의 요구안에는  정년 연장 과 국내 투자  임금 인상 및 성과급 등이 핵심 사안으로 담길 예정이다   정년 연장 은  세까지 근로 정년을 연장해달라는 것을 골자로 하며  최근 수년간 임단협 핵심 요구안  ,1,1
334,대구 경북 시내버스 노조 파업 안 한다 버스 정상운행,평균  만  원인 시급을   인상하고 만  세인  정년 을  세로의  연장 하라는 것  하지만 사측은 지난해  월 대법원에서 상여금을 통상임금으로 간주한다고 판단함에 따라 임금 자연 상승분이 생겼는데 이 문제부터  ,0,0
335, 관세 위기  중 임단협 앞둔 현대차 노사 년 무분규  위태하다,노조는 올해 임 단협에서 기본급 인상  성과급 지급 및  정년 연장  주  일제  통상임금 산입 등을 요구할 것으로 전해졌다  양측은  년부터 지난해까지  년간 파업 없는 무분규 타결 기록을 세워왔다  그러나 올해  ,0,0
336, 내일 버스 총파업  서울 부산 울산 막판 협상 진통 경기 대구  ,노조는 사측에  기본급   인상  정년 연장 세 세   퇴직금 확보  상여금 통상임금 편입  준공영제 협약 이행 등을 요구하고 있다  협상이 결렬되면  일 첫 차부터 버스 운행이 중단될 것으로 보인다  다만  ,1,0
337,노동자가 직접 뽑은 대선 노동정책 핵심   주 일제   비정규직 축소   노 ,이어  인 미만 등 모든 노동자 해고 보호 제도 적용   정년 연장  순으로 나타났다  특히 비정규직 축소의 필요성은 고용 형태에 따른 차이 없이 정규직과 비정규직 모두에서 가장 많이 응답됐다고  ,1,1
338, 파업은 안됩니다 김두겸 울산시장  시내버스 파업 자제 호소,한편  울산시내버스 노사는 지난  월  일부터 임금협상을 진행했으나  지난해  월 대법원 판결에 따른 정기상여금의 통상임금 포함 방안과 노조 측의 임금  의 임금 인상과  정년 을  세로  연장  등의 요구안을 놓고  ,0,0
339,노동자    소득 불충분 대선 노동정책  순위는  주  일제 ,이어  인 미만 등 모든 노동자 해고 보호 제도 적용   정년 연장   전 국민 고용보험제도  등을 꼽았다  불평등 해소를 위한 노동정책으로는  노조  활동 할 수 있는 권리 보장 및 지원  ,1,1
