,CustomerID,Freq,SaleAmount,ElapsedDays,Freq_log,SaleAmount_log,ElapsedDays_log,ClusterLabel
1453,14329,258,4975.24,18,5.556828062,8.512429865,2.944438979,1
1454,14331,28,462.66,125,3.36729583,6.139151525,4.836281907,3
1455,14332,25,840.21,23,3.258096538,6.734841332,3.17805383,2
1456,14333,15,415.2,68,2.772588722,6.031165914,4.234106505,3
1457,14334,162,2552.21,17,5.093750201,7.84510667,2.890371758,1
1458,14335,60,454.86,17,4.110873864,6.122185745,2.890371758,2
1459,14336,90,1614.91,17,4.510859507,7.387653544,2.890371758,1
1460,14338,31,588.22,162,3.465735903,6.378799628,5.093750201,0
1461,14339,14,309.52,243,2.708050201,5.738248312,5.497168225,3
1462,14340,6,134.7,219,1.945910149,4.910446567,5.393627546,3
1463,14341,128,2166.98,46,4.859812404,7.681551137,3.850147602,0
1464,14342,21,668.56,22,3.091042453,6.50662078,3.135494216,2
1465,14344,71,889.93,128,4.276666119,6.792265861,4.859812404,0
1466,14345,6,108.98,39,1.945910149,4.700298531,3.688879454,3
1467,14346,60,1021.58,121,4.110873864,6.930084124,4.804021045,0
1468,14348,18,409.57,261,2.944438979,6.017546438,5.568344504,3
1469,14349,31,133.5,11,3.465735903,4.901564199,2.48490665,2
1470,14350,18,282.93,275,2.944438979,5.648727729,5.620400866,3
1471,14351,1,51,165,0.693147181,3.951243719,5.111987788,3
1472,14352,47,1078.96,158,3.871201011,6.984679282,5.068904202,0
1473,14353,6,90.6,216,1.945910149,4.517431272,5.379897354,3
1474,14354,9,163.62,6,2.302585093,5.103639788,1.945910149,2
1475,14355,11,174.4,366,2.48490665,5.16706908,5.905361848,3
1476,14356,33,701.23,80,3.526360525,6.554260986,4.394449155,0
1477,14357,40,225.12,44,3.713572067,5.421065832,3.80666249,2
1478,14359,55,912.18,20,4.025351691,6.816933013,3.044522438,2
1479,14360,117,2118.03,32,4.770684624,7.658713716,3.496507561,1
1480,14362,37,151.5,23,3.63758616,5.027164596,3.17805383,2
1481,14364,69,3717.35,109,4.248495242,8.2210353,4.700480366,0
1482,14367,521,9227.82,9,6.257667588,9.130086475,2.302585093,1
1483,14368,8,155,320,2.197224577,5.049856007,5.771441123,3
1484,14371,4,100.5,296,1.609437912,4.620058798,5.693732139,3
1485,14373,4,76.55,359,1.609437912,4.35092289,5.886104031,3
1486,14375,66,235.56,186,4.204692619,5.466201876,5.231108617,0
1487,14377,11,617.05,192,2.48490665,6.42656936,5.262690189,3
1488,14379,46,348.1,45,3.850147602,5.855358414,3.828641396,2
1489,14381,56,202.68,53,4.043051268,5.316550135,3.988984047,2
1490,14382,126,615.49,27,4.844187086,6.424042102,3.33220451,2
1491,14383,59,1247.69,39,4.094344562,7.129850281,3.688879454,0
1492,14385,14,202.11,10,2.708050201,5.313747704,2.397895273,2
1493,14386,7,142.4,297,2.079441542,4.965637928,5.697093487,3
1494,14387,139,1727.6,33,4.941642423,7.455067111,3.526360525,0
1495,14388,186,3212.84,11,5.231108617,8.075221763,2.48490665,1
1496,14389,45,1043.46,66,3.828641396,6.951255284,4.204692619,0
1497,14390,284,4642.57,11,5.65248918,8.443238746,2.48490665,1
1498,14393,5,67.95,219,1.791759469,4.233381604,5.393627546,3
1499,14395,348,3479.91,3,5.855071922,8.155049033,1.386294361,1
1500,14396,73,487.99,66,4.304065093,6.192342039,4.204692619,0
1501,14397,87,2612.96,3,4.477336814,7.868621592,1.386294361,1
1502,14400,25,574.7,150,3.258096538,6.355586692,5.017279837,0
1503,14401,182,4051.48,5,5.209486153,8.307084318,1.791759469,1
1504,14403,20,1475.81,131,3.044522438,7.297639635,4.882801923,0
1505,14404,100,1449.32,34,4.615120517,7.279539501,3.555348061,0
1506,14406,8,156.75,120,2.197224577,5.061011501,4.795790546,3
1507,14407,73,2157.73,108,4.304065093,7.677275365,4.691347882,0
1508,14408,106,2599.03,11,4.672828834,7.863278262,2.48490665,1
1509,14409,54,2059.45,72,4.007333185,7.630679685,4.290459441,0
1510,14410,189,1100.27,93,5.247024072,7.004219338,4.543294782,0
1511,14411,14,1063,311,2.708050201,6.96979067,5.743003188,3
1512,14412,43,770.03,43,3.784189634,6.647727283,3.784189634,0
1513,14413,22,121.05,363,3.135494216,4.804430797,5.897153868,3
1514,14414,97,1496.98,92,4.584967479,7.311872813,4.532599493,0
1515,14415,579,5855.57,2,6.363028104,8.675319387,1.098612289,1
1516,14416,14,490.22,23,2.708050201,6.196892093,3.17805383,2
1517,14418,124,1937.25,4,4.828313737,7.569540783,1.609437912,1
1518,14419,202,1051.79,11,5.313205979,6.959199062,2.48490665,1
1519,14420,29,387.52,100,3.401197382,5.962344649,4.615120517,3
1520,14421,27,813.11,58,3.33220451,6.702095492,4.077537444,0
1521,14422,222,4263.64,1,5.407171771,8.358113048,0.693147181,1
1522,14423,3,265.2,219,1.386294361,5.584247906,5.393627546,3
1523,14424,1,322.08,18,0.693147181,5.777899971,2.944438979,3
1524,14426,224,4481.67,24,5.416100402,8.40797413,3.218875825,1
1525,14427,17,363.34,51,2.890371758,5.898087498,3.951243719,3
1526,14428,137,1224.06,8,4.927253685,7.110745101,2.197224577,1
1527,14431,17,470.36,303,2.890371758,6.155622133,5.717027701,3
1528,14432,377,2248.5,10,5.934894196,7.718463248,2.397895273,1
1529,14434,12,1372.8,22,2.564949357,7.225335902,3.135494216,2
1530,14436,9,89.06,99,2.302585093,4.500476115,4.605170186,3
1531,14437,5,63,366,1.791759469,4.158883083,5.905361848,3
1532,14438,9,131.9,307,2.302585093,4.889596966,5.730099783,3
1533,14439,32,2661.24,320,3.496507561,7.886923153,5.771441123,0
1534,14440,55,2357.68,9,4.025351691,7.76585742,2.302585093,1
1535,14441,51,1712.89,1,3.951243719,7.44652092,0.693147181,1
1536,14442,63,1589.82,205,4.158883083,7.372004886,5.327876169,0
1537,14443,93,1420.2,54,4.543294782,7.259256864,4.007333185,0
1538,14446,277,1010.35,1,5.627621114,6.919041351,0.693147181,1
1539,14447,70,1163.23,19,4.262679877,7.059815203,2.995732274,2
1540,14448,20,375.35,10,3.044522438,5.930519561,2.397895273,2
1541,14449,250,885.8,19,5.525452939,6.787619478,2.995732274,1
1542,14450,40,483.25,181,3.713572067,6.182601302,5.204006687,0
1543,14451,105,643.9,61,4.663439094,6.469095266,4.127134385,0
1544,14452,60,259.05,11,4.110873864,5.56087392,2.48490665,2
1545,14453,22,119.93,191,3.135494216,4.795211866,5.257495372,3
1546,14456,947,3017.28,6,6.854354502,8.012442412,1.945910149,1
1547,14457,4,113.64,311,1.609437912,4.741796784,5.743003188,3
1548,14459,37,1837.92,156,3.63758616,7.516933722,5.056245805,0
1549,14460,16,434.34,111,2.833213344,6.076127335,4.718498871,3
1550,14461,180,2103.06,149,5.198497031,7.651624091,5.010635294,0
1551,14462,233,1980.57,67,5.455321115,7.591644739,4.219507705,0
1552,14463,6,529.62,99,1.945910149,6.274046134,4.605170186,3
1553,14465,123,1038.44,247,4.820281566,6.946437386,5.513428746,0
1554,14466,72,2272.4,30,4.290459441,7.729031787,3.433987204,0
1555,14467,89,596.26,18,4.49980967,6.392352529,2.944438979,2
1556,14470,43,461.19,12,3.784189634,6.135976062,2.564949357,2
1557,14472,265,1852.67,104,5.583496309,7.524922737,4.65396035,0
1558,14473,7,234.34,75,2.079441542,5.461031277,4.33073334,3
1559,14474,29,547.66,47,3.401197382,6.307478942,3.871201011,2
1560,14475,42,925.85,72,3.761200116,6.83179174,4.290459441,0
1561,14476,17,193,258,2.890371758,5.267858159,5.556828062,3
1562,14477,10,1309.6,20,2.397895273,7.178240327,3.044522438,2
1563,14479,18,316.25,254,2.944438979,5.759690107,5.541263545,3
1564,14480,13,279.05,12,2.63905733,5.634968159,2.564949357,2
1565,14481,30,636.51,165,3.433987204,6.457569963,5.111987788,0
1566,14482,137,2022.81,19,4.927253685,7.612737152,2.995732274,1
1567,14483,9,137.1,282,2.302585093,4.92797806,5.645446898,3
1568,14484,14,321.92,51,2.708050201,5.777404615,3.951243719,3
1569,14485,46,162.8,39,3.850147602,5.098646171,3.688879454,2
1570,14487,140,1165.48,27,4.94875989,7.061745946,3.33220451,0
1571,14488,46,1064.28,68,3.850147602,6.970992954,4.234106505,0
1572,14489,30,463.38,208,3.433987204,6.140703183,5.342334252,3
1573,14491,17,340.93,176,2.890371758,5.834606038,5.176149733,3
1574,14493,120,2383.24,8,4.795790546,7.776635694,2.197224577,1
1575,14494,7,139.56,26,2.079441542,4.945634444,3.295836866,3
1576,14495,6,123.8,51,1.945910149,4.826712456,3.951243719,3
1577,14496,19,538.81,312,2.995732274,6.291217226,5.746203191,3
1578,14497,29,475.37,310,3.401197382,6.166194863,5.739792912,3
1579,14498,193,1957.32,43,5.267858159,7.579842242,3.784189634,1
1580,14499,190,808.44,27,5.252273428,6.696342651,3.33220451,0
1581,14500,7,356.85,89,2.079441542,5.880113904,4.49980967,3
1582,14501,10,251.21,184,2.397895273,5.530262074,5.220355825,3
1583,14502,608,2429.83,20,6.411818268,7.795988042,3.044522438,1
1584,14503,164,3543.26,4,5.105945474,8.173084672,1.609437912,1
1585,14504,107,673.26,48,4.682131227,6.513615793,3.891820298,0
1586,14505,785,5859.43,18,6.666956792,8.675978259,2.944438979,1
1587,14506,295,1960.65,18,5.690359454,7.581541235,2.944438979,1
1588,14507,95,1367.88,24,4.564348191,7.221748166,3.218875825,0
1589,14508,55,268.05,23,4.025351691,5.594897236,3.17805383,2
1590,14511,68,1314.81,12,4.234106505,7.182207725,2.564949357,2
1591,14512,23,275.28,188,3.17805383,5.621414844,5.241747015,3
1592,14513,12,455.59,101,2.564949357,6.123785833,4.624972813,3
1593,14514,69,990.2,62,4.248495242,6.89891633,4.143134726,0
1594,14515,98,2076.89,18,4.59511985,7.639108235,2.944438979,1
1595,14517,18,330.45,34,2.944438979,5.803476969,3.555348061,2
1596,14518,16,174.37,65,2.833213344,5.166898028,4.189654742,3
1597,14520,4,270.6,2,1.609437912,5.604330396,1.098612289,2
1598,14522,17,974.54,25,2.890371758,6.882991164,3.258096538,2
1599,14523,12,241.09,109,2.564949357,5.489309558,4.700480366,3
1600,14524,197,1843.83,32,5.288267031,7.520142411,3.496507561,1
1601,14525,282,4215.9,20,5.645446898,8.34685554,3.044522438,1
1602,14527,971,8507.13,3,6.879355804,9.048777456,1.386294361,1
1603,14528,18,364.22,38,2.944438979,5.900499912,3.663561646,2
1604,14529,213,578.61,61,5.365976015,6.362355464,4.127134385,0
1605,14530,213,2862.11,26,5.365976015,7.959663726,3.295836866,1
1606,14532,64,932.85,237,4.17438727,6.839315826,5.472270674,0
1607,14533,62,1949.72,25,4.143134726,7.575953814,3.258096538,0
1608,14534,508,4397.3,3,6.232448017,8.388973382,1.386294361,1
1609,14535,328,2854.84,61,5.796057751,7.957121299,4.127134385,1
1610,14536,18,170.95,260,2.944438979,5.147203737,5.564520407,3
1611,14537,10,355.56,58,2.397895273,5.876502529,4.077537444,3
1612,14538,19,388.25,65,2.995732274,5.964221811,4.189654742,3
1613,14539,32,537.48,16,3.496507561,6.288750356,2.833213344,2
1614,14540,71,952.66,10,4.276666119,6.860307214,2.397895273,2
1615,14541,105,1453.35,59,4.663439094,7.282314344,4.094344562,0
1616,14542,5,103.25,186,1.791759469,4.646791861,5.231108617,3
1617,14543,71,3599.73,29,4.276666119,8.188891882,3.401197382,1
1618,14544,111,2004.3,25,4.718498871,7.603548954,3.258096538,1
1619,14546,397,2573.93,6,5.986452005,7.853577628,1.945910149,1
1620,14547,355,3974.75,4,5.874930731,8.287968689,1.609437912,1
1621,14548,4,652.8,151,1.609437912,6.482801494,5.023880521,3
1622,14549,56,289.24,312,4.043051268,5.670708167,5.746203191,3
1623,14550,47,757.37,11,3.871201011,6.631171393,2.48490665,2
1624,14551,10,186.23,19,2.397895273,5.232337808,2.995732274,2
1625,14552,57,164.22,152,4.060443011,5.107277919,5.030437921,3
1626,14553,113,859.27,20,4.736198448,6.757246293,3.044522438,2
1627,14554,203,2279.49,11,5.318119994,7.732145611,2.48490665,1
1628,14555,19,312.54,58,2.995732274,5.747926944,4.077537444,3
1629,14557,16,788.38,86,2.833213344,6.671247827,4.465908119,0
1630,14560,74,2237.77,8,4.317488114,7.713681887,2.197224577,1
1631,14561,69,1080.76,76,4.248495242,6.986344623,4.343805422,0
1632,14562,419,5006.77,4,6.040254711,8.518745985,1.609437912,1
1633,14565,127,3099.12,96,4.852030264,8.039196099,4.574710979,0
1634,14566,4,1432,111,1.609437912,7.267525428,4.718498871,3
1635,14567,33,1530.36,57,3.526360525,7.333911508,4.060443011,0
1636,14569,12,227.39,2,2.564949357,5.431054694,1.098612289,2
1637,14570,29,218.06,281,3.401197382,5.389345665,5.641907071,3
1638,14572,262,2804.54,4,5.572154032,7.939351313,1.609437912,1
1639,14573,227,1639.82,180,5.429345629,7.402951396,5.198497031,0
1640,14576,1,35.4,373,0.693147181,3.594568775,5.924255797,3
1641,14577,123,859.71,13,4.820281566,6.75775763,2.63905733,2
1642,14578,24,168.63,4,3.218875825,5.133619595,1.609437912,2
1643,14581,17,138.6,17,2.890371758,4.93878119,2.890371758,2
1644,14582,6,114.11,41,1.945910149,4.745888193,3.737669618,3
1645,14583,302,986.96,6,5.713732806,6.895642211,1.945910149,1
1646,14584,98,1033.06,170,4.59511985,6.94124808,5.141663557,0
1647,14585,29,157.05,51,3.401197382,5.062911439,3.951243719,3
1648,14586,19,237.36,277,2.995732274,5.473782136,5.627621114,3
1649,14587,371,1580.29,19,5.918893854,7.365996249,2.995732274,1
1650,14589,3,39.75,372,1.386294361,3.70745584,5.92157842,3
1651,14591,176,1320.21,16,5.176149733,7.186303262,2.833213344,1
1652,14592,158,557.94,36,5.068904202,6.326042133,3.610917913,0
1653,14593,151,617.15,22,5.023880521,6.426731146,3.135494216,2
1654,14594,52,363.33,8,3.970291914,5.89806005,2.197224577,2
1655,14595,102,1740.6,20,4.634728988,7.46255951,3.044522438,1
1656,14597,47,866.24,12,3.871201011,6.765315755,2.564949357,2
1657,14598,50,221.97,45,3.931825633,5.407037233,3.828641396,2
1658,14600,25,393.33,306,3.258096538,5.977188122,5.726847748,3
1659,14601,7,213.96,11,2.079441542,5.370451964,2.48490665,2
1660,14603,2,660,275,1.098612289,6.49375384,5.620400866,3
1661,14606,2677,12076.15,2,7.892825526,9.399070517,1.098612289,1
1662,14607,81,16209.5,16,4.406719247,9.693414459,2.833213344,1
1663,14608,20,1785.15,5,3.044522438,7.487817744,1.791759469,2
1664,14609,4,601.56,73,1.609437912,6.401187245,4.304065093,3
1665,14616,3,406.08,243,1.386294361,6.009009726,5.497168225,3
1666,14618,16,553.44,10,2.833213344,6.317958595,2.397895273,2
1667,14619,20,394.44,246,3.044522438,5.979999069,5.509388337,3
1668,14620,26,412.78,206,3.295836866,6.025334432,5.332718793,3
1669,14621,92,1788.36,2,4.532599493,7.489613293,1.098612289,1
1670,14622,21,320.58,185,3.091042453,5.773246346,5.225746674,3
1671,14623,133,886.7,33,4.8978398,6.788633848,3.526360525,0
1672,14624,13,225.85,58,2.63905733,5.424289006,4.077537444,3
1673,14625,53,899.63,197,3.988984047,6.803094518,5.288267031,0
1674,14626,122,2791.27,24,4.812184355,7.934610164,3.218875825,1
1675,14628,24,671.96,92,3.218875825,6.511685893,4.532599493,0
1676,14629,150,955.26,5,5.017279837,6.863029843,1.791759469,1
1677,14631,41,1006.98,51,3.737669618,6.915703607,3.951243719,0
1678,14632,8,114.56,263,2.197224577,4.749789876,5.575949103,3
1679,14633,20,344.9,267,3.044522438,5.846149716,5.590986981,3
1680,14636,28,609.85,37,3.36729583,6.41485143,3.63758616,2
1681,14638,16,443.6,51,2.833213344,6.097175002,3.951243719,3
1682,14639,172,2984.49,53,5.153291594,8.001519166,3.988984047,0
1683,14640,105,2107.38,25,4.663439094,7.653675159,3.258096538,1
1684,14641,7,110.46,22,2.079441542,4.713665782,3.135494216,3
1685,14642,2,96.12,59,1.098612289,4.575947327,4.094344562,3
1686,14643,31,693.81,171,3.465735903,6.543638427,5.147494477,0
1687,14644,26,830.76,68,3.295836866,6.723543938,4.234106505,0
1688,14645,30,597.09,157,3.433987204,6.393741244,5.062595033,0
1689,14646,2076,280206.02,2,7.638679824,12.54328397,1.098612289,1
1690,14647,28,236.04,202,3.36729583,5.468228903,5.313205979,3
1691,14649,186,1402.59,5,5.231108617,7.246788519,1.791759469,1
1692,14651,101,653.75,68,4.624972813,6.484253483,4.234106505,0
1693,14652,29,114.18,78,3.401197382,4.746496122,4.369447852,3
1694,14653,234,1926.65,2,5.459585514,7.564056923,1.098612289,1
1695,14655,49,1932.23,9,3.912023005,7.566947458,2.302585093,2
1696,14656,80,291.05,170,4.394449155,5.67692502,5.141663557,0
1697,14657,126,848.22,18,4.844187086,6.744318281,2.944438979,2
1698,14658,29,247.15,6,3.401197382,5.514033402,1.945910149,2
1699,14659,253,2529.93,9,5.537334267,7.836342103,2.302585093,1
1700,14660,30,285.74,87,3.433987204,5.658575882,4.477336814,3
1701,14661,4,107.95,27,1.609437912,4.690889061,3.33220451,3
1702,14662,157,741.37,29,5.062595033,6.609847771,3.401197382,0
1703,14664,98,636.24,20,4.59511985,6.457146351,3.044522438,2
1704,14665,90,1835.7,61,4.510859507,7.515725762,4.127134385,0
1705,14666,14,195.25,25,2.708050201,5.279389357,3.258096538,2
1706,14667,567,9175.04,11,6.342121419,9.124351018,2.48490665,1
1707,14669,166,1259.24,242,5.117993812,7.139057458,5.493061443,0
1708,14670,123,392.86,281,4.820281566,5.975995516,5.641907071,0
1709,14672,61,765.55,235,4.127134385,6.641899928,5.463831805,0
1710,14673,74,1736.4,4,4.317488114,7.460145022,1.609437912,1
1711,14675,97,596.36,17,4.584967479,6.392519947,2.890371758,2
1712,14676,42,2548.24,32,3.761200116,7.843550555,3.496507561,0
1713,14680,258,28754.11,26,5.556828062,10.26657077,3.295836866,1
1714,14681,7,498.95,72,2.079441542,6.214508093,4.290459441,3
1715,14682,2,52,188,1.098612289,3.970291914,5.241747015,3
1716,14684,390,1201.51,26,5.96870756,7.092166318,3.295836866,1
1717,14687,15,628.38,107,2.772588722,6.444735208,4.682131227,3
1718,14688,324,5579.1,8,5.783825182,8.626961976,2.197224577,1
1719,14689,13,112.8,209,2.63905733,4.734442522,5.347107531,3
1720,14690,48,355.05,45,3.891820298,5.87507117,3.828641396,2
1721,14691,71,2114.33,31,4.276666119,7.656966108,3.465735903,0
1722,14692,68,591.55,138,4.234106505,6.384435258,4.934473933,0
1723,14693,8,172.9,265,2.197224577,5.158480421,5.583496309,3
1724,14696,130,2078.95,5,4.875197323,7.640099134,1.791759469,1
1725,14697,22,188.61,219,3.135494216,5.244969331,5.393627546,3
1726,14698,200,1217.27,2,5.303304908,7.105187099,1.098612289,1
1727,14699,8,109.13,215,2.197224577,4.701661486,5.375278408,3
1728,14700,112,2195.1,33,4.727387819,7.694438339,3.526360525,0
1729,14701,327,2526.09,11,5.793013608,7.834823722,2.48490665,1
1730,14702,342,3251.79,2,5.837730447,8.087268369,1.098612289,1
1731,14703,22,318.17,15,3.135494216,5.765723876,2.772588722,2
1732,14704,393,1493.96,12,5.976350909,7.30985473,2.564949357,1
1733,14705,1,179,199,0.693147181,5.192956851,5.298317367,3
1734,14708,28,1126.37,3,3.36729583,7.027642765,1.386294361,2
1735,14709,196,4921.04,16,5.283203729,8.501478358,2.833213344,1
1736,14710,136,599.48,15,4.919980926,6.397729335,2.772588722,2
1737,14711,345,2839.62,11,5.846438775,7.951777617,2.48490665,1
1738,14712,25,917.07,30,3.258096538,6.82227364,3.433987204,2
1739,14713,338,2662.2,10,5.826000107,7.887283686,2.397895273,1
1740,14714,10,160.19,25,2.397895273,5.082583793,3.258096538,2
1741,14715,71,867.38,25,4.276666119,6.766629407,3.258096538,2
1742,14716,51,307.51,44,3.951243719,5.731754258,3.80666249,2
1743,14719,235,1581.84,2,5.463831805,7.366975981,1.098612289,1
1744,14720,37,663.81,6,3.63758616,6.499501286,1.945910149,2
1745,14722,28,180.42,148,3.36729583,5.200814785,5.003946306,3
1746,14723,259,1122.36,11,5.560681631,7.024079473,2.48490665,1
1747,14725,47,655.58,25,3.871201011,6.487044545,3.258096538,2
1748,14727,10,268.58,275,2.397895273,5.596865192,5.620400866,3
1749,14729,71,313.49,374,4.276666119,5.750952279,5.926926026,0
1750,14730,462,1897.57,2,6.137727054,7.54885625,1.098612289,1
1751,14731,45,380.02,48,3.828641396,5.942851867,3.891820298,2
1752,14732,147,2702.49,9,4.997212274,7.90229881,2.302585093,1
1753,14733,202,9585.91,17,5.313205979,9.168153905,2.890371758,1
1754,14735,194,6065.69,4,5.272999559,8.710568431,1.609437912,1
1755,14737,17,1164.55,4,2.890371758,7.060948358,1.609437912,2
1756,14738,54,1314.45,43,4.007333185,7.181934091,3.784189634,0
1757,14739,60,3902.28,5,4.110873864,8.269572504,1.791759469,1
1758,14740,89,1448.21,198,4.49980967,7.278773859,5.293304825,0
1759,14741,59,1400.34,12,4.094344562,7.245184201,2.564949357,2
1760,14744,26,1099.98,17,3.295836866,7.003955971,2.890371758,2
1761,14745,69,1220.26,113,4.248495242,7.107638392,4.736198448,0
1762,14747,18,328.2,250,2.944438979,5.796665469,5.525452939,3
1763,14748,89,1415.75,30,4.49980967,7.256120795,3.433987204,0
1764,14752,5,389.64,44,1.791759469,5.96778642,3.80666249,3
1765,14753,30,563.15,88,3.433987204,6.335320174,4.48863637,0
1766,14754,41,638.05,45,3.737669618,6.459982699,3.828641396,0
1767,14755,235,5010.28,10,5.463831805,8.51944665,2.397895273,1
1768,14756,38,738.96,16,3.663561646,6.606596131,2.833213344,2
1769,14757,19,420.5,76,2.995732274,6.043819777,4.343805422,3
1770,14758,71,1484.06,145,4.276666119,7.303210454,4.983606622,0
1771,14759,102,1625.97,5,4.634728988,7.394474668,1.791759469,1
